"","taxi_no","time","lon","lat","speed","occupy"
"3952","B041C2","01:44:48","114.10786","22.57208","0","0"
"3953","B041C2","01:45:08","114.108","22.57202","0","0"
"3954","B041C2","01:45:08","114.108","22.57202","0","0"
"3955","B041C2","01:45:08","114.108","22.57202","0","0"
"3956","B041C2","01:45:08","114.108","22.57202","0","0"
"3957","B041C2","01:45:08","114.108","22.57202","0","0"
"3958","B041C2","01:45:08","114.108","22.57202","0","0"
"3959","B041C2","01:45:08","114.108","22.57202","0","0"
"3960","B041C2","01:45:08","114.108","22.57202","0","0"
"3961","B041C2","01:45:08","114.108","22.57202","0","0"
"3962","B041C2","01:45:49","114.10792","22.57205","0","0"
"3963","B041C2","01:46:09","114.10796","22.57203","0","0"
"3964","B041C2","01:46:29","114.10802","22.57197","0","0"
"3965","B041C2","01:46:49","114.10777","22.5721","0","0"
"3966","B041C2","01:47:09","114.10786","22.57205","0","0"
"3967","B041C2","01:47:29","114.1079","22.57212","0","0"
"3968","B041C2","01:47:49","114.10793","22.5723","0","0"
"3969","B041C2","01:48:09","114.10786","22.57218","0","0"
"3970","B041C2","01:48:29","114.10796","22.57197","0","0"
"3971","B041C2","01:48:49","114.10788","22.57202","0","0"
"3972","B041C2","01:49:09","114.10799","22.572","0","0"
"3973","B041C2","01:49:29","114.10793","22.57208","0","0"
"3974","B041C2","01:49:49","114.10795","22.57205","0","0"
"3975","B041C2","01:50:09","114.10799","22.57197","0","0"
"3976","B041C2","01:50:29","114.10792","22.57192","0","0"
"3977","B041C2","01:51:09","114.10795","22.57193","0","0"
"3978","B041C2","01:51:49","114.10785","22.57202","0","0"
"3979","B041C2","01:52:09","114.10782","22.57198","0","0"
"3980","B041C2","01:52:29","114.10788","22.572","0","0"
"3981","B041C2","01:52:49","114.10792","22.5719","0","0"
"3982","B041C2","01:53:09","114.10796","22.57187","0","0"
"3983","B041C2","01:53:29","114.10795","22.57197","0","0"
"3984","B041C2","01:53:49","114.10793","22.57195","0","0"
"3985","B041C2","01:54:09","114.10783","22.57178","0","0"
"3986","B041C2","01:54:29","114.10782","22.57182","0","0"
"3987","B041C2","01:54:49","114.10785","22.57188","0","0"
"3988","B041C2","01:55:09","114.10796","22.57197","0","0"
"3989","B041C2","01:55:29","114.10788","22.57193","0","0"
"3990","B041C2","01:56:09","114.10809","22.57203","0","0"
"3991","B041C2","01:56:29","114.10803","22.57218","2","0"
"3992","B041C2","01:56:49","114.1081","22.57217","0","0"
"3993","B041C2","01:57:09","114.1081","22.57218","0","0"
"3994","B041C2","01:57:29","114.10823","22.57218","0","0"
"3995","B041C2","01:57:49","114.10812","22.57202","0","0"
"3996","B041C2","01:58:29","114.10809","22.57213","0","0"
"3997","B041C2","01:58:49","114.108","22.57225","0","0"
"3998","B041C2","01:59:09","114.10786","22.57235","0","0"
"3999","B041C2","01:59:29","114.10793","22.57215","0","0"
"4000","B041C2","01:59:49","114.1081","22.5719","0","0"
"4001","B041C2","01:59:49","114.1081","22.5719","0","0"
"4002","B041C2","01:59:49","114.1081","22.5719","0","0"
"4003","B041C2","01:59:49","114.1081","22.5719","0","0"
"4004","B041C2","01:59:49","114.1081","22.5719","0","0"
"4005","B041C2","01:59:49","114.1081","22.5719","0","0"
"4006","B041C2","01:59:49","114.1081","22.5719","0","0"
"4007","B041C2","01:59:49","114.1081","22.5719","0","0"
"4008","B041C2","01:59:49","114.1081","22.5719","0","0"
"4009","B041C2","01:59:49","114.1081","22.5719","0","0"
"4010","B041C2","01:59:49","114.1081","22.5719","0","0"
"4011","B041C2","01:59:49","114.1081","22.5719","0","0"
"4012","B041C2","01:59:49","114.1081","22.5719","0","0"
"4013","B041C2","01:59:49","114.1081","22.5719","0","0"
"4014","B041C2","01:59:49","114.1081","22.5719","0","0"
"4015","B041C2","01:59:49","114.1081","22.5719","0","0"
"4016","B041C2","01:59:49","114.1081","22.5719","0","0"
"4017","B041C2","01:59:49","114.1081","22.5719","0","0"
"4018","B041C2","01:59:49","114.1081","22.5719","0","0"
"4019","B041C2","01:59:49","114.1081","22.5719","0","0"
"4020","B041C2","02:00:09","114.1081","22.57217","0","0"
"4021","B041C2","02:00:29","114.10807","22.57228","0","0"
"4022","B041C2","02:00:49","114.10807","22.5722","0","0"
"4023","B041C2","02:01:09","114.10815","22.57232","0","0"
"4024","B041C2","02:01:29","114.10805","22.57223","0","0"
"4025","B041C2","02:01:49","114.10786","22.57232","0","0"
"4026","B041C2","02:02:09","114.10793","22.57232","0","0"
"4027","B041C2","02:02:29","114.10802","22.57205","0","0"
"4028","B041C2","02:02:49","114.10813","22.57205","0","0"
"4029","B041C2","02:03:09","114.1081","22.57217","0","0"
"4030","B041C2","02:03:29","114.10815","22.57207","0","0"
"4031","B041C2","02:04:09","114.10822","22.57215","0","0"
"4032","B041C2","02:04:29","114.10809","22.57228","0","0"
"4033","B041C2","02:04:49","114.10813","22.57222","0","0"
"4034","B041C2","02:05:09","114.10793","22.57228","0","0"
"4035","B041C2","02:05:29","114.10777","22.57232","0","0"
"4036","B041C2","02:05:49","114.1077","22.57227","0","0"
"4037","B041C2","02:06:09","114.1079","22.57223","0","0"
"4038","B041C2","02:06:29","114.10823","22.57212","0","0"
"4039","B041C2","02:06:49","114.10827","22.57202","0","0"
"4040","B041C2","02:07:10","114.10817","22.57208","0","0"
"4041","B041C2","02:07:30","114.10813","22.57212","0","0"
"4042","B041C2","02:07:51","114.10822","22.5721","0","0"
"4043","B041C2","02:07:51","114.10822","22.5721","0","0"
"4044","B041C2","02:08:11","114.10827","22.57207","0","0"
"4045","B041C2","02:08:31","114.1082","22.57205","0","0"
"4046","B041C2","02:08:51","114.10813","22.5721","0","0"
"4047","B041C2","02:09:11","114.10812","22.57205","0","0"
"4048","B041C2","02:09:31","114.1081","22.57202","0","0"
"4049","B041C2","02:09:51","114.1082","22.57203","0","0"
"4050","B041C2","02:10:11","114.10818","22.57212","0","0"
"4051","B041C2","02:10:11","114.10818","22.57212","0","0"
"4052","B041C2","02:10:11","114.10818","22.57212","0","0"
"4053","B041C2","02:10:11","114.10818","22.57212","0","0"
"4054","B041C2","02:10:11","114.10818","22.57212","0","0"
"4055","B041C2","02:10:31","114.10807","22.57218","0","0"
"4056","B041C2","02:10:51","114.10815","22.57207","0","0"
"4057","B041C2","02:11:11","114.10822","22.57207","0","0"
"4058","B041C2","02:11:31","114.10813","22.57217","0","0"
"4059","B041C2","02:11:51","114.1082","22.57215","0","0"
"4060","B041C2","02:12:11","114.10822","22.57208","0","0"
"4061","B041C2","02:12:31","114.10813","22.57205","0","0"
"4062","B041C2","02:12:51","114.10807","22.57217","0","0"
"4063","B041C2","02:13:11","114.10809","22.57218","0","0"
"4064","B041C2","02:13:31","114.1081","22.57205","0","0"
"4065","B041C2","02:13:51","114.1081","22.57218","0","0"
"4066","B041C2","02:14:11","114.10815","22.57222","0","0"
"4067","B041C2","02:14:31","114.10812","22.57217","0","0"
"4068","B041C2","02:15:11","114.10793","22.57213","0","0"
"4069","B041C2","02:15:31","114.1079","22.57215","0","0"
"4070","B041C2","02:15:51","114.10802","22.57218","0","0"
"4071","B041C2","02:16:31","114.10813","22.5722","0","0"
"4072","B041C2","02:16:51","114.10823","22.57228","0","0"
"4073","B041C2","02:17:11","114.10817","22.57207","0","0"
"4074","B041C2","02:17:31","114.1082","22.57205","0","0"
"4075","B041C2","02:17:51","114.10802","22.57205","0","0"
"4076","B041C2","02:18:11","114.10786","22.572","0","0"
"4077","B041C2","02:18:31","114.10799","22.57207","0","0"
"4078","B041C2","02:18:51","114.10786","22.57193","0","0"
"4079","B041C2","02:19:11","114.10773","22.57195","0","0"
"4080","B041C2","02:19:31","114.10799","22.57218","0","0"
"4081","B041C2","02:19:51","114.10813","22.57205","0","0"
"4082","B041C2","02:19:51","114.10813","22.57205","0","0"
"4083","B041C2","02:20:11","114.10812","22.57215","0","0"
"4084","B041C2","02:20:31","114.10795","22.57218","0","0"
"4085","B041C2","02:20:51","114.10799","22.57222","0","0"
"4086","B041C2","02:21:11","114.10803","22.57217","0","0"
"4087","B041C2","02:21:31","114.108","22.57225","0","0"
"4088","B041C2","02:21:51","114.10809","22.57198","0","0"
"4089","B041C2","02:22:11","114.108","22.572","0","0"
"4090","B041C2","02:22:31","114.108","22.57207","0","0"
"4091","B041C2","02:22:51","114.108","22.57208","0","0"
"4092","B041C2","02:23:11","114.10805","22.57218","0","0"
"4093","B041C2","02:23:31","114.10809","22.57217","0","0"
"4094","B041C2","02:23:51","114.10807","22.57197","0","0"
"4095","B041C2","02:24:31","114.10793","22.57203","0","0"
"4096","B041C2","02:24:51","114.10799","22.57193","0","0"
"4097","B041C2","02:25:32","114.10782","22.57202","0","0"
"4098","B041C2","02:25:52","114.10768","22.57203","0","0"
"4099","B041C2","02:26:12","114.10788","22.57212","0","0"
"4100","B041C2","02:26:32","114.1079","22.57218","0","0"
"4101","B041C2","02:26:52","114.10792","22.57223","0","0"
"4102","B041C2","02:27:12","114.10795","22.57222","0","0"
"4103","B041C2","02:27:32","114.10807","22.57225","0","0"
"4104","B041C2","02:27:52","114.10809","22.57232","0","0"
"4105","B041C2","02:28:12","114.10807","22.57242","0","0"
"4106","B041C2","02:28:32","114.10792","22.5723","0","0"
"4107","B041C2","02:28:52","114.10795","22.5722","0","0"
"4108","B041C2","02:29:12","114.108","22.5724","0","0"
"4109","B041C2","02:29:32","114.10813","22.57232","0","0"
"4110","B041C2","02:30:12","114.10799","22.57222","0","0"
"4111","B041C2","02:30:32","114.108","22.57227","0","0"
"4112","B041C2","02:30:52","114.10805","22.57228","0","0"
"4113","B041C2","02:31:12","114.10805","22.57222","0","0"
"4114","B041C2","02:31:32","114.10795","22.57218","0","0"
"4115","B041C2","02:31:52","114.10795","22.57213","0","0"
"4116","B041C2","02:32:12","114.10788","22.57222","0","0"
"4117","B041C2","02:32:32","114.10786","22.57222","0","0"
"4118","B041C2","02:32:52","114.10792","22.57232","0","0"
"4119","B041C2","02:33:12","114.10788","22.5722","0","0"
"4120","B041C2","02:33:32","114.10799","22.57207","0","0"
"4121","B041C2","02:33:52","114.10799","22.57223","0","0"
"4122","B041C2","02:34:12","114.10788","22.57225","0","0"
"4123","B041C2","02:34:32","114.10793","22.57213","0","0"
"4124","B041C2","02:34:52","114.10795","22.57212","0","0"
"4125","B041C2","02:35:12","114.1079","22.57213","0","0"
"4126","B041C2","02:35:32","114.10785","22.57218","0","0"
"4127","B041C2","02:35:52","114.1079","22.57215","0","0"
"4128","B041C2","02:36:12","114.10788","22.57225","0","0"
"4129","B041C2","02:36:32","114.10795","22.5722","0","0"
"4130","B041C2","02:36:52","114.10795","22.57222","0","0"
"4131","B041C2","02:37:12","114.1079","22.57217","0","0"
"4132","B041C2","02:37:32","114.10788","22.57218","0","0"
"4133","B041C2","02:37:52","114.10796","22.57223","0","0"
"4134","B041C2","02:38:12","114.10786","22.57213","0","0"
"4135","B041C2","02:38:32","114.10773","22.57208","0","0"
"4136","B041C2","02:38:52","114.1078","22.57217","0","0"
"4137","B041C2","02:39:12","114.10799","22.5722","0","0"
"4138","B041C2","02:39:32","114.10715","22.57382","36","0"
"4139","B041C2","02:39:52","114.10633","22.5757","40","0"
"4140","B041C2","02:40:12","114.10609","22.57622","13","0"
"4141","B041C2","02:40:32","114.10606","22.57622","3","0"
"4142","B041C2","02:40:52","114.10602","22.57615","0","0"
"4143","B041C2","02:41:12","114.10603","22.5762","0","0"
"4144","B041C2","02:41:32","114.10605","22.57625","0","0"
"4145","B041C2","02:41:52","114.10609","22.5763","0","0"
"4146","B041C2","02:42:12","114.10606","22.57632","0","0"
"4147","B041C2","02:42:32","114.10609","22.57627","0","0"
"4148","B041C2","02:42:52","114.10609","22.57623","0","0"
"4149","B041C2","02:43:12","114.10605","22.57622","0","0"
"4150","B041C2","02:43:32","114.10603","22.57623","0","0"
"4151","B041C2","02:43:52","114.10606","22.57627","0","0"
"4152","B041C2","02:44:12","114.10605","22.57623","0","0"
"4153","B041C2","02:44:32","114.10606","22.5762","0","0"
"4154","B041C2","02:44:52","114.10605","22.57622","0","0"
"4155","B041C2","02:45:12","114.10603","22.57618","0","0"
"4156","B041C2","02:45:12","114.10603","22.57618","0","0"
"4157","B041C2","02:45:12","114.10603","22.57618","0","0"
"4158","B041C2","02:45:12","114.10603","22.57618","0","0"
"4159","B041C2","02:45:12","114.10603","22.57618","0","0"
"4160","B041C2","02:45:12","114.10603","22.57618","0","0"
"4161","B041C2","02:45:32","114.10605","22.57622","0","0"
"4162","B041C2","02:45:52","114.10609","22.57623","0","0"
"4163","B041C2","02:46:12","114.10609","22.57625","0","0"
"4164","B041C2","02:46:32","114.10603","22.5762","0","0"
"4165","B041C2","02:46:52","114.10603","22.5762","0","0"
"4166","B041C2","02:47:12","114.10606","22.57622","0","0"
"4167","B041C2","02:47:32","114.10605","22.57622","0","0"
"4168","B041C2","02:47:52","114.1061","22.57622","0","0"
"4169","B041C2","02:48:12","114.10609","22.57625","0","0"
"4170","B041C2","02:48:32","114.1061","22.57625","0","0"
"4171","B041C2","02:48:52","114.10612","22.57625","0","0"
"4172","B041C2","02:49:12","114.10609","22.57625","0","0"
"4173","B041C2","02:49:32","114.10605","22.57623","0","0"
"4174","B041C2","02:49:52","114.10606","22.57623","0","0"
"4175","B041C2","02:50:12","114.10603","22.5762","0","0"
"4176","B041C2","02:50:32","114.10605","22.57622","0","0"
"4177","B041C2","02:50:52","114.10609","22.57623","0","0"
"4178","B041C2","02:51:12","114.10609","22.57622","0","0"
"4179","B041C2","02:51:32","114.10609","22.57622","0","0"
"4180","B041C2","02:51:52","114.10606","22.57623","0","0"
"4181","B041C2","02:52:12","114.10606","22.57625","0","0"
"4182","B041C2","02:52:32","114.10605","22.57623","0","0"
"4183","B041C2","02:52:52","114.10605","22.57623","0","0"
"4184","B041C2","02:53:12","114.10612","22.5763","0","0"
"4185","B041C2","02:53:32","114.10612","22.57627","0","0"
"4186","B041C2","02:53:52","114.10609","22.57628","0","0"
"4187","B041C2","02:53:52","114.10609","22.57628","0","0"
"4188","B041C2","02:54:12","114.10606","22.57628","0","0"
"4189","B041C2","02:54:32","114.10609","22.57627","0","0"
"4190","B041C2","02:54:52","114.10609","22.57625","0","0"
"4191","B041C2","02:55:12","114.10609","22.57625","0","0"
"4192","B041C2","02:55:32","114.10615","22.57625","0","0"
"4193","B041C2","02:55:52","114.10609","22.57623","0","0"
"4194","B041C2","02:56:12","114.10613","22.5763","0","0"
"4195","B041C2","02:56:32","114.10609","22.57632","0","0"
"4196","B041C2","02:57:12","114.10609","22.5763","0","0"
"4197","B041C2","02:57:52","114.10617","22.57633","0","0"
"4198","B041C2","02:58:12","114.10615","22.57632","0","0"
"4199","B041C2","02:58:32","114.10613","22.57633","0","0"
"4200","B041C2","02:58:52","114.10609","22.57625","0","0"
"4201","B041C2","02:59:52","114.10609","22.57625","0","0"
"4202","B041C2","03:00:12","114.1061","22.57623","0","0"
"4203","B041C2","03:00:32","114.10609","22.57625","0","0"
"4204","B041C2","03:00:53","114.10612","22.5763","0","0"
"4205","B041C2","03:01:33","114.10609","22.57618","0","0"
"4206","B041C2","03:01:53","114.1061","22.5762","0","0"
"4207","B041C2","03:02:13","114.10605","22.57623","0","0"
"4208","B041C2","03:02:33","114.10609","22.57627","0","0"
"4209","B041C2","03:02:53","114.1061","22.57623","0","0"
"4210","B041C2","03:03:13","114.10606","22.5762","0","0"
"4211","B041C2","03:03:33","114.1061","22.57622","0","0"
"4212","B041C2","03:03:53","114.1061","22.57623","0","0"
"4213","B041C2","03:04:13","114.1061","22.57623","0","0"
"4214","B041C2","03:04:33","114.10606","22.5763","0","0"
"4215","B041C2","03:04:53","114.1061","22.5763","0","0"
"4216","B041C2","03:05:13","114.1061","22.57627","0","0"
"4217","B041C2","03:05:33","114.10609","22.57625","0","0"
"4218","B041C2","03:05:53","114.10605","22.57627","0","0"
"4219","B041C2","03:06:13","114.10605","22.57628","0","0"
"4220","B041C2","03:06:33","114.1061","22.57628","0","0"
"4221","B041C2","03:07:13","114.10606","22.57625","0","0"
"4222","B041C2","03:07:33","114.1061","22.57623","0","0"
"4223","B041C2","03:07:53","114.10603","22.57625","0","0"
"4224","B041C2","03:08:13","114.10602","22.5762","0","0"
"4225","B041C2","03:08:33","114.10606","22.57623","0","0"
"4226","B041C2","03:08:53","114.10606","22.57622","0","0"
"4227","B041C2","03:09:13","114.10603","22.57622","0","0"
"4228","B041C2","03:09:33","114.10609","22.57625","0","0"
"4229","B041C2","03:09:53","114.10609","22.57628","0","0"
"4230","B041C2","03:10:13","114.10605","22.57622","0","0"
"4231","B041C2","03:10:33","114.10605","22.57622","0","0"
"4232","B041C2","03:10:33","114.10605","22.57622","0","0"
"4233","B041C2","03:10:33","114.10605","22.57622","0","0"
"4234","B041C2","03:10:33","114.10605","22.57622","0","0"
"4235","B041C2","03:10:33","114.10605","22.57622","0","0"
"4236","B041C2","03:10:33","114.10605","22.57622","0","0"
"4237","B041C2","03:10:33","114.10605","22.57622","0","0"
"4238","B041C2","03:10:33","114.10605","22.57622","0","0"
"4239","B041C2","03:10:33","114.10605","22.57622","0","0"
"4240","B041C2","03:10:33","114.10605","22.57622","0","0"
"4241","B041C2","03:10:53","114.10605","22.57615","0","0"
"4242","B041C2","03:11:13","114.10605","22.57618","0","0"
"4243","B041C2","03:11:33","114.10602","22.57617","0","0"
"4244","B041C2","03:11:53","114.1061","22.5762","0","0"
"4245","B041C2","03:12:13","114.10605","22.57615","0","0"
"4246","B041C2","03:12:33","114.10606","22.57617","0","0"
"4247","B041C2","03:12:53","114.106","22.57618","0","0"
"4248","B041C2","03:13:33","114.10596","22.57623","0","0"
"4249","B041C2","03:13:53","114.10602","22.57627","0","0"
"4250","B041C2","03:14:13","114.10602","22.57618","0","0"
"4251","B041C2","03:14:33","114.10606","22.57617","0","0"
"4252","B041C2","03:14:53","114.10609","22.57622","0","0"
"4253","B041C2","03:15:13","114.10606","22.5762","0","0"
"4254","B041C2","03:15:13","114.10606","22.5762","0","0"
"4255","B041C2","03:15:13","114.10606","22.5762","0","0"
"4256","B041C2","03:15:13","114.10606","22.5762","0","0"
"4257","B041C2","03:15:13","114.10606","22.5762","0","0"
"4258","B041C2","03:15:13","114.10606","22.5762","0","0"
"4259","B041C2","03:15:33","114.10606","22.57625","0","0"
"4260","B041C2","03:15:53","114.10603","22.57623","0","0"
"4261","B041C2","03:16:33","114.10603","22.57618","0","0"
"4262","B041C2","03:16:53","114.10605","22.5762","0","0"
"4263","B041C2","03:17:13","114.10605","22.5762","0","0"
"4264","B041C2","03:17:33","114.10595","22.57625","0","0"
"4265","B041C2","03:17:53","114.10598","22.57628","0","0"
"4266","B041C2","03:18:13","114.10596","22.57622","0","0"
"4267","B041C2","03:18:33","114.10603","22.57622","0","0"
"4268","B041C2","03:18:53","114.10609","22.5762","0","0"
"4269","B041C2","03:18:53","114.10609","22.5762","0","0"
"4270","B041C2","03:18:53","114.10609","22.5762","0","0"
"4271","B041C2","03:18:53","114.10609","22.5762","0","0"
"4272","B041C2","03:18:53","114.10609","22.5762","0","0"
"4273","B041C2","03:18:53","114.10609","22.5762","0","0"
"4274","B041C2","03:18:53","114.10609","22.5762","0","0"
"4275","B041C2","03:18:53","114.10609","22.5762","0","0"
"4276","B041C2","03:18:53","114.10609","22.5762","0","0"
"4277","B041C2","03:19:13","114.10612","22.5762","0","0"
"4278","B041C2","03:19:33","114.10609","22.57623","0","0"
"4279","B041C2","03:19:53","114.10606","22.57622","0","0"
"4280","B041C2","03:20:13","114.10613","22.57622","0","0"
"4281","B041C2","03:20:33","114.10606","22.57622","0","0"
"4282","B041C2","03:20:53","114.10602","22.57623","0","0"
"4283","B041C2","03:21:13","114.10598","22.57625","0","0"
"4284","B041C2","03:21:33","114.10598","22.5763","0","0"
"4285","B041C2","03:21:53","114.10603","22.57628","0","0"
"4286","B041C2","03:22:13","114.10605","22.57623","0","0"
"4287","B041C2","03:22:33","114.106","22.57625","0","0"
"4288","B041C2","03:22:53","114.106","22.57628","0","0"
"4289","B041C2","03:23:13","114.10602","22.57623","0","0"
"4290","B041C2","03:23:33","114.10603","22.57618","0","0"
"4291","B041C2","03:23:53","114.10605","22.57618","0","0"
"4292","B041C2","03:24:13","114.10606","22.57617","0","0"
"4293","B041C2","03:24:33","114.10603","22.57615","0","0"
"4294","B041C2","03:24:53","114.10606","22.57617","0","0"
"4295","B041C2","03:25:13","114.10606","22.57618","0","0"
"4296","B041C2","03:25:33","114.10603","22.57617","0","0"
"4297","B041C2","03:25:53","114.10606","22.57617","0","0"
"4298","B041C2","03:26:13","114.106","22.57618","0","0"
"4299","B041C2","03:26:33","114.106","22.57627","0","0"
"4300","B041C2","03:26:53","114.10603","22.57622","0","0"
"4301","B041C2","03:27:13","114.10606","22.57617","0","0"
"4302","B041C2","03:27:33","114.10609","22.57615","0","0"
"4303","B041C2","03:27:53","114.10603","22.57617","0","0"
"4304","B041C2","03:28:13","114.10603","22.57623","0","0"
"4305","B041C2","03:28:33","114.10605","22.57623","0","0"
"4306","B041C2","03:28:53","114.10605","22.57625","0","0"
"4307","B041C2","03:29:13","114.10603","22.57625","0","0"
"4308","B041C2","03:29:33","114.10609","22.5762","0","0"
"4309","B041C2","03:29:53","114.10605","22.57622","0","0"
"4310","B041C2","03:30:13","114.10609","22.57625","0","0"
"4311","B041C2","03:30:33","114.10605","22.57625","0","0"
"4312","B041C2","03:30:53","114.10609","22.57627","0","0"
"4313","B041C2","03:31:13","114.10612","22.57627","0","0"
"4314","B041C2","03:31:33","114.10606","22.57627","0","0"
"4315","B041C2","03:31:53","114.1061","22.57628","0","0"
"4316","B041C2","03:32:13","114.10606","22.57627","0","0"
"4317","B041C2","03:32:33","114.10606","22.57632","0","0"
"4318","B041C2","03:33:13","114.10609","22.57632","0","0"
"4319","B041C2","03:33:33","114.1061","22.57628","0","0"
"4320","B041C2","03:33:53","114.10606","22.57628","0","0"
"4321","B041C2","03:34:34","114.10609","22.57622","0","0"
"4322","B041C2","03:35:14","114.10609","22.5762","0","0"
"4323","B041C2","03:35:54","114.10613","22.57622","0","0"
"4324","B041C2","03:36:14","114.10606","22.5762","0","0"
"4325","B041C2","03:36:34","114.10606","22.57618","0","0"
"4326","B041C2","03:36:54","114.10609","22.57617","0","0"
"4327","B041C2","03:37:14","114.10605","22.57615","0","0"
"4328","B041C2","03:37:34","114.10606","22.57632","0","0"
"4329","B041C2","03:37:54","114.10603","22.57632","0","0"
"4330","B041C2","03:38:14","114.10606","22.57627","0","0"
"4331","B041C2","03:38:34","114.10612","22.57627","0","0"
"4332","B041C2","03:38:54","114.10606","22.57622","0","0"
"4333","B041C2","03:39:14","114.1061","22.57618","0","0"
"4334","B041C2","03:39:34","114.10609","22.57618","0","0"
"4335","B041C2","03:39:54","114.10606","22.57618","0","0"
"4336","B041C2","03:40:34","114.10605","22.57618","0","0"
"4337","B041C2","03:40:54","114.10606","22.57615","0","0"
"4338","B041C2","03:41:14","114.10606","22.57618","0","0"
"4339","B041C2","03:41:34","114.10605","22.57617","0","0"
"4340","B041C2","03:41:54","114.10605","22.57617","0","0"
"4341","B041C2","03:42:14","114.10606","22.57618","0","0"
"4342","B041C2","03:42:34","114.10606","22.57623","0","0"
"4343","B041C2","03:42:54","114.10606","22.57622","0","0"
"4344","B041C2","03:43:14","114.10602","22.5762","0","0"
"4345","B041C2","03:43:34","114.10603","22.5762","0","0"
"4346","B041C2","03:43:54","114.10612","22.57627","0","0"
"4347","B041C2","03:44:14","114.10603","22.57618","0","0"
"4348","B041C2","03:44:34","114.10606","22.57625","0","0"
"4349","B041C2","03:44:54","114.10605","22.57628","0","0"
"4350","B041C2","03:45:14","114.10603","22.57625","0","0"
"4351","B041C2","03:45:34","114.10609","22.57623","0","0"
"4352","B041C2","03:45:54","114.10612","22.57627","0","0"
"4353","B041C2","03:46:14","114.10606","22.57625","0","0"
"4354","B041C2","03:46:34","114.10612","22.57628","0","0"
"4355","B041C2","03:46:54","114.10615","22.57628","0","0"
"4356","B041C2","03:47:14","114.10609","22.57625","0","0"
"4357","B041C2","03:47:34","114.10609","22.57627","0","0"
"4358","B041C2","03:47:54","114.10612","22.57627","0","0"
"4359","B041C2","03:48:14","114.1061","22.57627","0","0"
"4360","B041C2","03:48:34","114.1061","22.57625","0","0"
"4361","B041C2","03:48:54","114.10615","22.57633","0","0"
"4362","B041C2","03:49:14","114.10612","22.57628","0","0"
"4363","B041C2","03:49:34","114.10606","22.5762","0","0"
"4364","B041C2","03:49:54","114.10615","22.57628","0","0"
"4365","B041C2","03:50:14","114.10613","22.57635","0","0"
"4366","B041C2","03:50:34","114.10609","22.57628","0","0"
"4367","B041C2","03:50:54","114.1061","22.57632","0","0"
"4368","B041C2","03:51:14","114.10612","22.57635","0","0"
"4369","B041C2","03:51:34","114.10605","22.57627","0","0"
"4370","B041C2","03:51:54","114.10609","22.57627","0","0"
"4371","B041C2","03:52:14","114.10617","22.57632","0","0"
"4372","B041C2","03:52:34","114.10606","22.57625","0","0"
"4373","B041C2","03:52:54","114.10602","22.57618","0","0"
"4374","B041C2","03:53:14","114.10612","22.5763","0","0"
"4375","B041C2","03:53:34","114.1061","22.57627","0","0"
"4376","B041C2","03:53:54","114.10603","22.57625","0","0"
"4377","B041C2","03:54:14","114.10612","22.57633","0","0"
"4378","B041C2","03:54:54","114.10606","22.57623","0","0"
"4379","B041C2","03:55:14","114.10609","22.57627","0","0"
"4380","B041C2","03:55:34","114.10613","22.57623","0","0"
"4381","B041C2","03:55:54","114.10609","22.57622","0","0"
"4382","B041C2","03:56:14","114.10609","22.5762","0","0"
"4383","B041C2","03:56:34","114.10609","22.57623","0","0"
"4384","B041C2","03:56:54","114.10609","22.57623","0","0"
"4385","B041C2","03:57:14","114.10609","22.57622","0","0"
"4386","B041C2","03:57:14","114.10609","22.57622","0","0"
"4387","B041C2","03:57:14","114.10609","22.57622","0","0"
"4388","B041C2","03:57:34","114.10613","22.57623","0","0"
"4389","B041C2","03:57:54","114.10609","22.57623","0","0"
"4390","B041C2","03:58:14","114.10612","22.57625","0","0"
"4391","B041C2","03:58:34","114.1061","22.57623","0","0"
"4392","B041C2","03:58:54","114.10609","22.57627","0","0"
"4393","B041C2","03:59:14","114.10609","22.57627","0","0"
"4394","B041C2","03:59:34","114.10609","22.57623","0","0"
"4395","B041C2","03:59:54","114.10605","22.57625","0","0"
"4396","B041C2","03:59:54","114.10605","22.57625","0","0"
"4397","B041C2","03:59:54","114.10605","22.57625","0","0"
"4398","B041C2","03:59:54","114.10605","22.57625","0","0"
"4399","B041C2","04:00:14","114.10605","22.57622","0","0"
"4400","B041C2","04:00:34","114.10612","22.5763","0","0"
"4401","B041C2","04:00:54","114.1061","22.57625","0","0"
"4402","B041C2","04:01:14","114.10606","22.57625","0","0"
"4403","B041C2","04:01:34","114.10609","22.57623","0","0"
"4404","B041C2","04:01:54","114.10615","22.5763","0","0"
"4405","B041C2","04:02:14","114.10609","22.57627","0","0"
"4406","B041C2","04:02:34","114.10605","22.57622","0","0"
"4407","B041C2","04:02:54","114.10605","22.57625","0","0"
"4408","B041C2","04:03:14","114.10613","22.57632","0","0"
"4409","B041C2","04:03:34","114.10609","22.57627","0","0"
"4410","B041C2","04:04:14","114.10605","22.5762","0","0"
"4411","B041C2","04:04:34","114.10606","22.5763","0","0"
"4412","B041C2","04:04:54","114.10606","22.57628","0","0"
"4413","B041C2","04:05:14","114.10605","22.57625","0","0"
"4414","B041C2","04:05:34","114.10606","22.57622","0","0"
"4415","B041C2","04:05:54","114.10609","22.57627","0","0"
"4416","B041C2","04:06:14","114.1061","22.57627","0","0"
"4417","B041C2","04:06:34","114.10609","22.57625","0","0"
