"","taxi_no","date","time","lon","lat","speed","occupy","unknown"
"368","B00G26","2009-09-11","00:13:12","114.05562","22.57988","51","1","31"
"369","B00G26","2009-09-11","00:13:52","114.05331","22.5849","55","1","31"
"370","B00G26","2009-09-11","00:14:33","114.05057","22.58956","55","1","31"
"371","B00G26","2009-09-11","00:15:13","114.0485","22.59203","44","1","31"
"372","B00G26","2009-09-11","00:15:53","114.04401","22.59572","48","1","31"
"373","B00G26","2009-09-11","00:16:33","114.03828","22.59849","68","1","31"
"374","B00G26","2009-09-11","00:17:13","114.0378","22.59902","1","1","31"
"375","B00G26","2009-09-11","00:17:54","114.03545","22.60314","59","1","31"
"376","B00G26","2009-09-11","00:18:34","114.03869","22.60724","40","1","31"
"377","B00G26","2009-09-11","00:19:14","114.04053","22.60841","0","1","31"
"378","B00G26","2009-09-11","00:19:54","114.04076","22.60933","48","1","31"
"379","B00G26","2009-09-11","00:20:34","114.03896","22.61411","35","1","31"
"380","B00G26","2009-09-11","00:21:15","114.04082","22.61826","59","1","31"
"381","B00G26","2009-09-11","00:21:55","114.04472","22.62057","33","1","31"
"382","B00G26","2009-09-11","00:22:35","114.0484","22.62183","29","1","31"
"383","B00G26","2009-09-11","00:23:15","114.04477","22.62086","40","1","31"
"384","B00G26","2009-09-11","00:23:55","114.0431","22.62608","59","1","31"
"385","B00G26","2009-09-11","00:24:36","114.04575","22.62917","1","1","31"
"386","B00G26","2009-09-11","00:25:16","114.0466","22.63203","50","1","31"
"387","B00G26","2009-09-11","00:25:56","114.04561","22.63202","37","1","31"
"388","B00G26","2009-09-11","00:26:36","114.04317","22.63309","31","1","31"
"389","B00G26","2009-09-11","00:27:16","114.04548","22.63798","38","1","31"
"390","B00G26","2009-09-11","00:27:57","114.04587","22.63917","42","1","31"
"391","B00G26","2009-09-11","00:28:37","114.04572","22.64124","12","1","31"
"392","B00G26","2009-09-11","00:53:56","114.05907","22.63692","25","1","31"
"393","B00G26","2009-09-11","00:54:36","114.05963","22.63523","31","1","31"
"394","B00G26","2009-09-11","00:55:17","114.05906","22.63338","31","1","31"
"395","B00G26","2009-09-11","00:55:57","114.05598","22.63334","12","1","31"
"396","B00G26","2009-09-11","00:56:37","114.05553","22.63105","44","1","31"
"397","B00G26","2009-09-11","00:57:17","114.05557","22.62827","42","1","31"
"398","B00G26","2009-09-11","00:57:58","114.05557","22.62461","33","1","31"
"399","B00G26","2009-09-11","00:58:38","114.0556","22.61947","27","1","31"
"400","B00G26","2009-09-11","00:59:18","114.05563","22.61461","64","1","31"
"401","B00G26","2009-09-11","00:59:58","114.05371","22.60755","72","1","31"
"402","B00G26","2009-09-11","01:00:38","114.05028","22.60472","0","1","31"
"403","B00G26","2009-09-11","01:01:19","114.04708","22.6042","61","1","31"
"404","B00G26","2009-09-11","01:01:59","114.04333","22.60236","55","1","31"
"405","B00G26","2009-09-11","01:02:39","114.04401","22.59767","27","1","31"
"406","B00G26","2009-09-11","01:03:19","114.0466","22.5953","62","1","31"
"407","B00G26","2009-09-11","01:03:59","114.05099","22.58897","72","1","31"
"408","B00G26","2009-09-11","01:04:40","114.05415","22.58232","81","1","31"
"409","B00G26","2009-09-11","01:05:20","114.05936","22.57791","55","1","31"
"410","B00G26","2009-09-11","01:06:00","114.0613","22.5723","59","1","31"
"411","B00G26","2009-09-11","01:06:40","114.05891","22.57116","0","1","31"
"412","B00G26","2009-09-11","01:07:21","114.05769","22.57116","44","1","31"
"413","B00G26","2009-09-11","01:08:01","114.05404","22.56993","24","1","31"
"414","B00G29","2009-09-11","00:00:30","114.1019","22.54377","72","1","31"
"415","B00G29","2009-09-11","00:01:10","114.10912","22.54513","70","1","31"
"416","B00G29","2009-09-11","00:02:30","114.12136","22.54712","37","1","31"
"417","B00G29","2009-09-11","00:03:10","114.12602","22.54818","31","1","31"
"418","B00G29","2009-09-11","00:03:51","114.12677","22.54972","0","1","31"
"419","B00G31","2009-09-11","00:18:56","114.05401","22.60801","50","1","31"
"420","B00G31","2009-09-11","00:19:36","114.05401","22.60801","50","1","31"
"421","B00G31","2009-09-11","01:00:15","114.05401","22.60801","50","1","31"
"422","B00G31","2009-09-11","01:01:35","114.05401","22.60801","50","1","31"
"423","B00G31","2009-09-11","01:02:16","114.05401","22.60801","50","1","31"
"424","B00G31","2009-09-11","01:02:56","114.05401","22.60801","50","1","31"
"425","B00G31","2009-09-11","01:03:36","114.05401","22.60801","50","1","31"
"426","B00G31","2009-09-11","01:04:16","114.05401","22.60801","50","1","31"
"427","B00G31","2009-09-11","01:04:56","114.05401","22.60801","50","1","31"
"428","B00G31","2009-09-11","01:05:36","114.05401","22.60801","50","1","31"
"429","B00G31","2009-09-11","01:06:17","114.05401","22.60801","50","1","31"
"430","B00G31","2009-09-11","01:06:57","114.05401","22.60801","50","1","31"
"431","B00G31","2009-09-11","01:07:37","114.05401","22.60801","50","1","31"
"432","B00G31","2009-09-11","01:08:17","114.05401","22.60801","50","1","31"
"433","B00G31","2009-09-11","01:09:37","114.05401","22.60801","50","1","31"
"434","B00G31","2009-09-11","01:08:57","114.05401","22.60801","50","1","31"
"435","B00G31","2009-09-11","01:10:17","114.05401","22.60801","50","1","31"
"436","B00G31","2009-09-11","01:10:58","114.05401","22.60801","50","1","31"
"437","B00G31","2009-09-11","01:11:38","114.05401","22.60801","50","1","31"
"438","B00G31","2009-09-11","01:12:18","114.05401","22.60801","50","1","31"
"439","B00G31","2009-09-11","01:12:58","114.05401","22.60801","50","1","31"
"440","B00G31","2009-09-11","01:13:38","114.05401","22.60801","50","1","31"
"441","B00G31","2009-09-11","01:14:18","114.05401","22.60801","50","1","31"
"442","B00G31","2009-09-11","01:16:19","114.05401","22.60801","50","1","31"
"443","B00G37","2009-09-11","00:19:06","114.08406","22.54983","29","1","31"
"444","B00G37","2009-09-11","00:19:46","114.0863","22.55161","44","1","31"
"445","B00G37","2009-09-11","00:20:27","114.08504","22.55434","37","1","31"
"446","B00G37","2009-09-11","00:43:51","114.08416","22.54921","3","1","31"
"447","B00G37","2009-09-11","00:44:31","114.08397","22.55124","27","1","31"
"448","B00G37","2009-09-11","00:45:12","114.08785","22.55166","31","1","31"
"449","B00G37","2009-09-11","00:45:52","114.09081","22.55188","0","1","31"
"450","B00G37","2009-09-11","00:46:32","114.0912","22.55238","48","1","31"
"451","B00G37","2009-09-11","00:47:12","114.09109","22.55797","7","1","31"
"452","B00G37","2009-09-11","00:47:52","114.09093","22.55872","22","1","31"
"453","B00G37","2009-09-11","00:48:33","114.09079","22.5615","18","1","31"
"454","B00G37","2009-09-11","00:49:13","114.08907","22.56458","20","1","31"
"455","B00G37","2009-09-11","00:49:53","114.08834","22.56458","0","1","31"
"456","B00G37","2009-09-11","00:50:33","114.08836","22.56458","0","1","31"
"457","B00G38","2009-09-11","00:00:21","114.11201","22.53795","53","1","31"
"458","B00G38","2009-09-11","00:01:15","114.11693","22.53908","40","1","31"
"459","B00G38","2009-09-11","00:01:15","114.11693","22.53908","40","1","31"
"460","B00G38","2009-09-11","00:02:22","114.11969","22.53892","24","1","31"
"461","B00G38","2009-09-11","00:03:02","114.11977","22.53858","0","1","31"
"462","B00G38","2009-09-11","00:03:56","114.11988","22.53854","9","1","31"
"463","B00G38","2009-09-11","00:04:22","114.12301","22.54028","0","1","31"
"464","B00G38","2009-09-11","00:05:02","114.12315","22.54033","7","1","31"
"465","B00G38","2009-09-11","00:05:57","114.12448","22.54119","29","1","31"
"466","B00G38","2009-09-11","00:06:23","114.12873","22.54341","57","1","31"
"467","B00G38","2009-09-11","00:48:10","114.11137","22.55866","70","1","31"
"468","B00G38","2009-09-11","00:48:50","114.11219","22.55939","35","1","31"
"469","B00G38","2009-09-11","00:49:30","114.11147","22.56027","27","1","31"
"470","B00G38","2009-09-11","00:55:59","114.09457","22.56525","53","1","31"
"471","B00G38","2009-09-11","00:56:39","114.0966","22.56877","55","1","31"
"472","B00G38","2009-09-11","00:56:39","114.0966","22.56877","55","1","31"
"473","B00G38","2009-09-11","00:56:39","114.0966","22.56877","55","1","31"
"474","B00G38","2009-09-11","00:57:19","114.10288","22.57203","48","1","31"
"475","B00G38","2009-09-11","00:57:59","114.1088","22.57579","70","1","31"
"476","B00G38","2009-09-11","00:58:39","114.11642","22.57655","68","1","31"
"477","B00G38","2009-09-11","00:59:20","114.12466","22.57685","72","1","31"
"478","B00G38","2009-09-11","01:00:00","114.13165","22.57742","42","1","31"
"479","B00G38","2009-09-11","01:00:40","114.13699","22.57546","51","1","31"
"480","B00G38","2009-09-11","01:01:20","114.13781","22.572","62","1","31"
"481","B00G38","2009-09-11","01:02:41","114.13508","22.56578","0","1","31"
"482","B00G38","2009-09-11","01:55:18","114.10199","22.62491","33","1","31"
"483","B00G38","2009-09-11","01:55:59","114.10434","22.62251","0","1","31"
"484","B00G38","2009-09-11","01:56:39","114.10472","22.62167","40","1","31"
"485","B00G38","2009-09-11","01:57:19","114.10566","22.61762","37","1","31"
"486","B00G38","2009-09-11","01:57:59","114.10603","22.61592","0","1","31"
"487","B00G38","2009-09-11","01:58:39","114.1066","22.61464","31","1","31"
"488","B00G38","2009-09-11","01:59:20","114.10785","22.61116","31","1","31"
"489","B00G39","2009-09-11","00:34:31","114.05418","22.56743","12","1","31"
"490","B00G39","2009-09-11","00:35:11","114.05832","22.56912","31","1","31"
"491","B00G39","2009-09-11","00:35:51","114.06","22.57006","24","1","31"
"492","B00G39","2009-09-11","00:36:31","114.06212","22.56924","48","1","31"
"493","B00G39","2009-09-11","00:37:11","114.06249","22.56195","79","1","31"
"494","B00G39","2009-09-11","00:37:52","114.0626","22.55405","62","1","31"
"495","B00G39","2009-09-11","00:38:32","114.06265","22.55189","0","1","31"
"496","B00G39","2009-09-11","00:39:12","114.06322","22.55143","33","1","31"
"497","B00G39","2009-09-11","00:39:52","114.06748","22.55085","20","1","31"
"498","B00G39","2009-09-11","00:40:32","114.06789","22.54667","57","1","31"
"499","B00G39","2009-09-11","00:41:13","114.06839","22.54192","33","1","31"
"500","B00G39","2009-09-11","00:41:53","114.07218","22.54289","61","1","31"
"501","B00G39","2009-09-11","00:42:33","114.07772","22.54301","55","1","31"
"502","B00G39","2009-09-11","00:43:13","114.08268","22.54312","46","1","31"
"503","B00G39","2009-09-11","00:43:53","114.08799","22.54317","48","1","31"
"504","B00G39","2009-09-11","00:44:34","114.09294","22.54332","55","1","31"
"505","B00G39","2009-09-11","00:45:14","114.09885","22.54344","40","1","31"
"506","B00G39","2009-09-11","00:45:54","114.10072","22.54354","44","1","31"
"507","B00G39","2009-09-11","00:46:34","114.10577","22.54451","57","1","31"
"508","B00G39","2009-09-11","00:47:14","114.11097","22.54535","12","1","31"
"509","B00G39","2009-09-11","00:47:55","114.11349","22.54589","25","1","31"
"510","B00G39","2009-09-11","00:48:35","114.11071","22.54571","25","1","31"
"511","B00G39","2009-09-11","00:49:15","114.11037","22.54824","20","1","31"
"512","B00G39","2009-09-11","00:49:55","114.10989","22.55255","55","1","31"
"513","B00G39","2009-09-11","00:50:35","114.11133","22.55754","53","1","31"
"514","B00G39","2009-09-11","00:51:16","114.11195","22.56253","59","1","31"
"515","B00G39","2009-09-11","00:51:56","114.11267","22.56833","59","1","31"
"516","B00G39","2009-09-11","00:52:36","114.11398","22.57375","46","1","31"
"517","B00G39","2009-09-11","00:53:16","114.11409","22.5746","18","1","31"
"518","B00G39","2009-09-11","00:53:56","114.11373","22.57767","31","1","31"
"519","B00G39","2009-09-11","00:54:37","114.10974","22.57662","42","1","31"
"520","B00G39","2009-09-11","00:55:17","114.10529","22.57409","51","1","31"
"521","B00G39","2009-09-11","00:55:57","114.10202","22.57263","7","1","31"
"522","B00G41","2009-09-11","00:19:26","114.05111","22.55121","20","1","31"
"523","B00G41","2009-09-11","00:20:06","114.04518","22.55088","51","1","31"
"524","B00G41","2009-09-11","00:20:46","114.0442","22.55572","57","1","31"
"525","B00G41","2009-09-11","00:21:26","114.0472","22.55947","48","1","31"
"526","B00G41","2009-09-11","00:22:07","114.04848","22.56055","33","1","31"
"527","B00G41","2009-09-11","00:22:47","114.04977","22.56162","0","1","31"
"528","B00G41","2009-09-11","00:23:27","114.04922","22.56152","0","1","31"
"529","B00G41","2009-09-11","00:45:20","114.01225","22.54302","24","1","31"
"530","B00G41","2009-09-11","00:46:00","114.00997","22.54736","24","1","31"
"531","B00G41","2009-09-11","00:46:40","114.0091","22.54811","38","1","31"
"532","B00G41","2009-09-11","00:47:20","114.00806","22.55126","44","1","31"
"533","B00G41","2009-09-11","00:48:01","114.01062","22.5552","48","1","31"
"534","B00G41","2009-09-11","00:48:41","114.01551","22.55535","20","1","31"
"535","B00G41","2009-09-11","00:49:21","114.01557","22.55878","50","1","31"
"536","B00G41","2009-09-11","00:50:01","114.02015","22.55968","55","1","31"
"537","B00G41","2009-09-11","00:50:41","114.02616","22.5606","48","1","31"
"538","B00G41","2009-09-11","00:51:22","114.03255","22.56171","55","1","31"
"539","B00G41","2009-09-11","00:52:02","114.03699","22.56239","31","1","31"
"540","B00G41","2009-09-11","00:52:42","114.03762","22.56351","0","1","31"
"541","B00G41","2009-09-11","01:06:18","114.0108","22.55538","24","1","31"
"542","B00G41","2009-09-11","01:06:58","114.01017","22.55807","20","1","31"
"543","B00G41","2009-09-11","01:07:38","114.01454","22.5598","42","1","31"
"544","B00G41","2009-09-11","01:08:18","114.01984","22.55968","53","1","31"
"545","B00G41","2009-09-11","01:08:59","114.02599","22.56059","55","1","31"
"546","B00G41","2009-09-11","01:09:39","114.03182","22.56186","53","1","31"
"547","B00G41","2009-09-11","01:10:19","114.03889","22.56321","70","1","31"
"548","B00G41","2009-09-11","01:10:59","114.04627","22.56498","72","1","31"
"549","B00G41","2009-09-11","01:11:39","114.05354","22.56482","68","1","31"
"550","B00G41","2009-09-11","01:12:20","114.06055","22.56748","68","1","31"
"551","B00G41","2009-09-11","01:13:00","114.0675","22.56892","70","1","31"
"552","B00G41","2009-09-11","01:13:40","114.07419","22.5709","61","1","31"
"553","B00G41","2009-09-11","01:14:20","114.08154","22.57219","74","1","31"
"554","B00G41","2009-09-11","01:15:00","114.08627","22.56746","59","1","31"
"555","B00G41","2009-09-11","01:15:41","114.09228","22.56763","59","1","31"
"556","B00G41","2009-09-11","01:16:21","114.09738","22.5692","44","1","31"
"557","B00G41","2009-09-11","01:17:01","114.10259","22.57203","64","1","31"
"558","B00G41","2009-09-11","01:17:41","114.10823","22.57539","53","1","31"
"559","B00G41","2009-09-11","01:18:21","114.11423","22.5764","59","1","31"
"560","B00G41","2009-09-11","01:19:02","114.11809","22.57553","25","1","31"
"561","B00G41","2009-09-11","01:19:42","114.11593","22.57839","53","1","31"
"562","B00G41","2009-09-11","01:20:22","114.11713","22.58007","27","1","31"
"563","B00G41","2009-09-11","01:21:02","114.12051","22.57913","51","1","31"
"564","B00G41","2009-09-11","01:21:43","114.12172","22.57941","0","1","31"
"565","B00G41","2009-09-11","01:22:23","114.12088","22.58001","14","1","31"
"566","B00G41","2009-09-11","01:23:03","114.11965","22.58059","11","1","31"
"567","B00G41","2009-09-11","01:23:43","114.11964","22.58042","7","1","31"
"568","B00G41","2009-09-11","02:19:07","114.08407","22.54329","20","1","31"
"569","B00G41","2009-09-11","02:19:47","114.08147","22.54322","33","1","31"
"570","B00G41","2009-09-11","02:20:28","114.07428","22.54306","77","1","31"
"571","B00G41","2009-09-11","02:21:08","114.06548","22.54296","81","1","31"
"572","B00G41","2009-09-11","02:21:48","114.05878","22.54284","62","1","31"
"573","B00G41","2009-09-11","02:22:28","114.05136","22.5426","70","1","31"
"574","B00G41","2009-09-11","02:23:08","114.04836","22.54261","0","1","31"
"575","B00G41","2009-09-11","02:23:49","114.04512","22.54256","61","1","31"
"576","B00G41","2009-09-11","02:25:09","114.03268","22.54117","72","1","31"
"577","B00G46","2009-09-11","00:25:42","114.11351","22.54618","29","1","31"
"578","B00G46","2009-09-11","00:52:45","114.11055","22.5465","3","1","31"
"579","B00G46","2009-09-11","00:53:26","114.11047","22.54901","37","1","31"
"580","B00G46","2009-09-11","00:54:06","114.10989","22.55357","0","1","31"
"581","B00G46","2009-09-11","00:54:46","114.10999","22.55524","57","1","31"
"582","B00G46","2009-09-11","00:55:26","114.11192","22.56048","66","1","31"
"583","B00G46","2009-09-11","00:56:06","114.11253","22.56665","14","1","31"
"584","B00G46","2009-09-11","00:56:47","114.11298","22.56977","62","1","31"
"585","B00G46","2009-09-11","00:57:27","114.11428","22.57632","57","1","31"
"586","B00G46","2009-09-11","00:58:07","114.11163","22.57672","57","1","31"
"587","B00G46","2009-09-11","00:58:47","114.10606","22.57457","53","1","31"
"588","B00G46","2009-09-11","00:59:27","114.10175","22.57197","46","1","31"
"589","B00G46","2009-09-11","01:00:08","114.09635","22.56923","44","1","31"
"590","B00G46","2009-09-11","01:31:46","114.1125","22.5462","22","1","31"
"591","B00G46","2009-09-11","01:32:26","114.11024","22.54534","42","1","31"
"592","B00G46","2009-09-11","01:33:07","114.10629","22.54384","31","1","31"
"593","B00G46","2009-09-11","01:33:47","114.10258","22.54285","24","1","31"
"594","B00G46","2009-09-11","01:34:27","114.10181","22.5413","12","1","31"
"595","B00G46","2009-09-11","01:35:07","114.10032","22.54159","11","1","31"
"596","B00G46","2009-09-11","01:35:47","114.09995","22.54221","0","1","31"
"597","B00G46","2009-09-11","02:13:14","114.1149","22.54667","20","1","31"
