"","taxi_no","date","time","lon","lat"
"702","B00G53","2009-09-11","01:33:23",114.10638,22.54471
"703","B00G53","2009-09-11","01:34:03",114.10633,22.54472
"704","B00G53","2009-09-11","01:34:43",114.10102,22.5437
"705","B00G53","2009-09-11","01:35:23",114.09975,22.54359
"706","B00G53","2009-09-11","01:36:03",114.09863,22.54358
"707","B00G53","2009-09-11","01:36:44",114.094,22.54346
"708","B00G53","2009-09-11","01:37:24",114.09403,22.54345
"709","B00G53","2009-09-11","01:38:04",114.09087,22.54342
"710","B00G53","2009-09-11","01:38:44",114.08799,22.54354
"711","B00G53","2009-09-11","01:39:25",114.08315,22.54331
"712","B00G53","2009-09-11","01:40:45",114.08083,22.54535
"713","B00G53","2009-09-11","01:41:25",114.08104,22.54875
"714","B00G53","2009-09-11","01:42:05",114.08108,22.54905
"715","B00G53","2009-09-11","01:42:46",114.08136,22.55118
"716","B00G53","2009-09-11","01:43:26",114.07806,22.55153
"717","B00G53","2009-09-11","01:44:06",114.07653,22.55151
"718","B00G53","2009-09-11","01:44:46",114.07655,22.55151
"719","B00G53","2009-09-11","01:45:26",114.07773,22.55145
"720","B00G53","2009-09-11","01:46:07",114.07848,22.54936
"721","B00G53","2009-09-11","01:46:47",114.07851,22.5493
"722","B00G53","2009-09-11","01:47:27",114.07858,22.54856
"723","B00G53","2009-09-11","02:04:53",114.04787,22.54173
"724","B00G53","2009-09-11","02:05:33",114.05213,22.54239
"725","B00G53","2009-09-11","02:06:14",114.05492,22.54203
"726","B00G53","2009-09-11","02:06:54",114.06127,22.54263
"727","B00G53","2009-09-11","02:07:34",114.06702,22.54262
"728","B00G53","2009-09-11","02:08:14",114.06863,22.54431
"729","B00G53","2009-09-11","02:08:54",114.06933,22.54785
"730","B00G55","2009-09-11","00:33:19",113.92493,22.54411
"731","B00G55","2009-09-11","00:33:43",113.92699,22.54528
"732","B00G55","2009-09-11","00:34:23",113.92707,22.53868
"733","B00G55","2009-09-11","00:35:03",113.92521,22.53196
"734","B00G55","2009-09-11","00:35:43",113.92458,22.52543
"735","B00G55","2009-09-11","00:36:23",113.92255,22.51946
"736","B00G55","2009-09-11","00:37:04",113.92312,22.51779
"737","B00G55","2009-09-11","00:37:44",113.92757,22.5169
"738","B00G55","2009-09-11","00:38:24",113.9274,22.51069
"739","B00G55","2009-09-11","00:39:04",113.92732,22.50716
"740","B00G59","2009-09-11","00:11:08",114.08391,22.54732
"741","B00G59","2009-09-11","00:11:49",114.08411,22.54551
"742","B00G59","2009-09-11","00:12:29",114.08366,22.54324
"743","B00G59","2009-09-11","00:13:09",114.08109,22.54324
"744","B00G59","2009-09-11","00:13:49",114.07584,22.54311
"745","B00G59","2009-09-11","00:14:29",114.06968,22.5432
"746","B00G59","2009-09-11","00:15:10",114.06807,22.54719
"747","B00G59","2009-09-11","00:15:50",114.06807,22.54909
"748","B00G59","2009-09-11","00:16:30",114.06785,22.55548
"749","B00G59","2009-09-11","00:17:10",114.06793,22.5577
"750","B00G59","2009-09-11","00:17:50",114.06793,22.55768
"751","B00G59","2009-09-11","00:18:31",114.06793,22.5577
"752","B00G59","2009-09-11","00:19:11",114.06778,22.56073
"753","B00G59","2009-09-11","00:19:51",114.06774,22.56758
"754","B00G59","2009-09-11","00:20:31",114.06863,22.57125
"755","B00G59","2009-09-11","00:34:32",114.05988,22.52599
"756","B00G59","2009-09-11","00:35:12",114.05944,22.52719
"757","B00G59","2009-09-11","00:35:53",114.05865,22.53066
"758","B00G59","2009-09-11","00:36:46",114.06296,22.53148
"759","B00G59","2009-09-11","00:37:13",114.06687,22.53145
"760","B00G59","2009-09-11","00:37:53",114.06828,22.53223
"761","B00G59","2009-09-11","00:38:33",114.06819,22.53982
"762","B00G59","2009-09-11","00:39:14",114.06807,22.54654
"763","B00G59","2009-09-11","00:39:54",114.06805,22.54885
"764","B00G59","2009-09-11","00:40:34",114.06803,22.55279
"765","B00G59","2009-09-11","00:41:14",114.06798,22.55779
"766","B00G59","2009-09-11","00:41:54",114.07396,22.55807
"767","B00G59","2009-09-11","00:42:35",114.0806,22.55789
"768","B00G59","2009-09-11","00:44:12",114.07834,22.55456
"769","B00G59","2009-09-11","00:44:52",114.07797,22.5541
"770","B00G59","2009-09-11","00:45:32",114.07668,22.55246
"771","B00G59","2009-09-11","00:46:12",114.07595,22.55125
"772","B00G59","2009-09-11","00:46:53",114.07603,22.54929
"773","B00G59","2009-09-11","00:47:33",114.07606,22.54799
"774","B00G59","2009-09-11","00:48:13",114.07613,22.54322
"775","B00G59","2009-09-11","00:48:53",114.07613,22.54316
"776","B00G59","2009-09-11","00:49:33",114.08124,22.543
"777","B00G59","2009-09-11","00:50:14",114.08352,22.54306
"778","B00G59","2009-09-11","00:50:54",114.09034,22.54325
"779","B00G59","2009-09-11","00:51:34",114.09103,22.54323
"780","B00G59","2009-09-11","00:52:14",114.09167,22.54324
"781","B00G59","2009-09-11","00:52:54",114.09819,22.54338
"782","B00G59","2009-09-11","00:53:35",114.09935,22.54342
"783","B00G59","2009-09-11","00:54:15",114.10479,22.54428
"784","B00G59","2009-09-11","00:54:55",114.11169,22.54551
"785","B00G59","2009-09-11","00:55:35",114.11713,22.54679
"786","B00G59","2009-09-11","00:56:16",114.11661,22.55013
"787","B00G59","2009-09-11","00:56:56",114.1181,22.55095
"788","B00G59","2009-09-11","00:57:36",114.12005,22.55195
"789","B00G59","2009-09-11","00:58:16",114.12208,22.5519
"790","B00G59","2009-09-11","02:01:59",114.11423,22.539
"791","B00G59","2009-09-11","02:02:39",114.11396,22.53896
"792","B00G59","2009-09-11","02:03:19",114.11366,22.5386
"793","B00G59","2009-09-11","02:03:59",114.11713,22.53956
"794","B00G59","2009-09-11","02:04:39",114.11919,22.54043
"795","B00G59","2009-09-11","02:05:20",114.12,22.54115
"796","B00G59","2009-09-11","02:06:00",114.12118,22.54313
"797","B00G59","2009-09-11","02:06:40",114.12145,22.54349
"798","B00G59","2009-09-11","02:07:20",114.12434,22.54183
"799","B00G63","2009-09-11","00:00:11",113.99443,22.53506
"800","B00G63","2009-09-11","00:00:51",113.99443,22.53506
"801","B00G63","2009-09-11","00:01:31",113.99443,22.53506
"802","B00G63","2009-09-11","00:02:11",113.99443,22.53506
"803","B00G63","2009-09-11","00:10:48",113.99443,22.53506
"804","B00G63","2009-09-11","00:11:28",113.99443,22.53506
"805","B00G63","2009-09-11","00:12:08",113.99443,22.53506
"806","B00G63","2009-09-11","00:12:49",113.99443,22.53506
"807","B00G63","2009-09-11","00:13:29",113.99443,22.53506
"808","B00G63","2009-09-11","00:14:09",113.99443,22.53506
"809","B00G63","2009-09-11","00:14:49",113.99443,22.53506
"810","B00G63","2009-09-11","00:15:29",113.99443,22.53506
"811","B00G63","2009-09-11","00:16:09",113.99443,22.53506
"812","B00G63","2009-09-11","00:33:22",113.99443,22.53506
"813","B00G63","2009-09-11","00:34:02",113.99443,22.53506
"814","B00G63","2009-09-11","00:34:43",113.99443,22.53506
"815","B00G63","2009-09-11","00:35:23",113.99443,22.53506
"816","B00G63","2009-09-11","00:36:03",113.99443,22.53506
"817","B00G63","2009-09-11","00:36:43",113.99443,22.53506
"818","B00G63","2009-09-11","00:37:23",113.99443,22.53506
"819","B00G63","2009-09-11","00:38:03",113.99443,22.53506
"820","B00G63","2009-09-11","00:38:43",113.99443,22.53506
"821","B00G63","2009-09-11","00:39:23",113.99443,22.53506
"822","B00G63","2009-09-11","00:40:04",113.99443,22.53506
"823","B00G63","2009-09-11","00:40:44",113.99443,22.53506
"824","B00G63","2009-09-11","00:41:24",113.99443,22.53506
"825","B00G63","2009-09-11","00:42:04",113.99443,22.53506
"826","B00G63","2009-09-11","00:42:44",113.99443,22.53506
"827","B00G63","2009-09-11","00:43:24",113.99443,22.53506
"828","B00G63","2009-09-11","00:44:04",113.99443,22.53506
"829","B00G63","2009-09-11","00:44:44",113.99443,22.53506
"830","B00G63","2009-09-11","00:45:25",113.99443,22.53506
"831","B00G63","2009-09-11","00:46:05",113.99443,22.53506
"832","B00G63","2009-09-11","00:46:45",113.99443,22.53506
"833","B00G63","2009-09-11","00:47:25",113.99443,22.53506
"834","B00G63","2009-09-11","00:48:05",113.99443,22.53506
"835","B00G63","2009-09-11","01:15:12",113.99443,22.53506
"836","B00G63","2009-09-11","01:15:52",113.99443,22.53506
"837","B00G63","2009-09-11","01:16:32",113.99443,22.53506
"838","B00G63","2009-09-11","01:17:12",113.99443,22.53506
"839","B00G63","2009-09-11","01:17:53",113.99443,22.53506
"840","B00G63","2009-09-11","01:18:33",113.99443,22.53506
"841","B00G63","2009-09-11","01:19:13",113.99443,22.53506
"842","B00G63","2009-09-11","01:19:53",113.99443,22.53506
"843","B00G63","2009-09-11","01:20:33",113.99443,22.53506
"844","B00G63","2009-09-11","01:30:56",113.99443,22.53506
"845","B00G63","2009-09-11","01:31:36",113.99443,22.53506
"846","B00G63","2009-09-11","01:32:16",113.99443,22.53506
"847","B00G63","2009-09-11","01:32:56",113.99443,22.53506
"848","B00G63","2009-09-11","01:33:36",113.99443,22.53506
"849","B00G63","2009-09-11","01:34:17",113.99443,22.53506
"850","B00G63","2009-09-11","01:34:57",113.99443,22.53506
"851","B00G63","2009-09-11","01:35:37",113.99443,22.53506
"852","B00G63","2009-09-11","01:36:17",113.99443,22.53506
"853","B00G63","2009-09-11","01:36:57",113.99443,22.53506
"854","B00G63","2009-09-11","01:37:37",113.99443,22.53506
"855","B00G63","2009-09-11","01:38:17",113.99443,22.53506
"856","B00G63","2009-09-11","02:10:59",113.99443,22.53506
"857","B00G63","2009-09-11","02:11:39",113.99443,22.53506
"858","B00G63","2009-09-11","02:12:19",113.99443,22.53506
"859","B00G63","2009-09-11","02:12:19",113.99443,22.53506
"860","B00G63","2009-09-11","02:12:59",113.99443,22.53506
"861","B00G63","2009-09-11","02:13:39",113.99443,22.53506
"862","B00G63","2009-09-11","02:14:19",113.99443,22.53506
"863","B00G63","2009-09-11","02:14:59",113.99443,22.53506
"864","B00G63","2009-09-11","02:15:39",113.99443,22.53506
"865","B00G63","2009-09-11","02:16:20",113.99443,22.53506
"866","B00G63","2009-09-11","02:17:00",113.99443,22.53506
"867","B00G63","2009-09-11","02:17:40",113.99443,22.53506
"868","B00G63","2009-09-11","02:17:40",113.99443,22.53506
"869","B00G63","2009-09-11","02:18:20",113.99443,22.53506
"870","B00G63","2009-09-11","02:19:00",113.99443,22.53506
"871","B00G63","2009-09-11","02:19:40",113.99443,22.53506
"872","B00G63","2009-09-11","02:20:20",113.99443,22.53506
"873","B00G63","2009-09-11","02:21:00",113.99443,22.53506
"874","B00G67","2009-09-11","00:11:00",114.13116,22.55071
"875","B00G67","2009-09-11","00:11:40",114.13253,22.55028
"876","B00G67","2009-09-11","00:12:20",114.13371,22.54978
"877","B00G67","2009-09-11","00:13:00",114.13514,22.54964
"878","B00G67","2009-09-11","00:13:41",114.13338,22.54637
"879","B00G67","2009-09-11","00:14:21",114.12631,22.54263
"880","B00G67","2009-09-11","00:15:15",114.1216,22.53959
"881","B00G67","2009-09-11","00:15:41",114.11861,22.53967
"882","B00G67","2009-09-11","00:16:21",114.11872,22.54027
"883","B00G67","2009-09-11","00:17:02",114.11812,22.54122
"884","B00G67","2009-09-11","01:49:17",114.10897,22.54722
"885","B00G67","2009-09-11","01:49:58",114.10919,22.54728
"886","B00G67","2009-09-11","02:31:39",114.10968,22.54674
"887","B00G67","2009-09-11","02:32:19",114.11057,22.54182
"888","B00G67","2009-09-11","02:32:59",114.11317,22.54225
"889","B00G67","2009-09-11","02:33:39",114.11316,22.54224
"890","B00G67","2009-09-11","02:34:20",114.11317,22.54223
"891","B00G67","2009-09-11","02:35:00",114.11435,22.54249
"892","B00G67","2009-09-11","02:35:40",114.11798,22.54349
"893","B00G67","2009-09-11","02:36:20",114.12,22.54182
"894","B00G67","2009-09-11","02:37:00",114.11996,22.54181
"895","B00G67","2009-09-11","02:37:41",114.12122,22.54326
"896","B00G68","2009-09-11","00:00:31",114.04577,22.62907
"897","B00G68","2009-09-11","00:01:11",114.04579,22.6291
"898","B00G68","2009-09-11","00:01:51",114.04552,22.63005
"899","B00G68","2009-09-11","00:01:51",114.04552,22.63005
"900","B00G68","2009-09-11","00:01:51",114.04552,22.63005
"901","B00G68","2009-09-11","00:01:51",114.04552,22.63005
"902","B00G68","2009-09-11","00:01:51",114.04552,22.63005
"903","B00G68","2009-09-11","00:01:51",114.04552,22.63005
"904","B00G68","2009-09-11","00:01:51",114.04552,22.63005
"905","B00G68","2009-09-11","00:01:51",114.04552,22.63005
"906","B00G68","2009-09-11","00:01:51",114.04552,22.63005
"907","B00G68","2009-09-11","00:01:51",114.04552,22.63005
"908","B00G68","2009-09-11","01:29:47",114.12196,22.54388
"909","B00G68","2009-09-11","01:30:28",114.12101,22.5429
"910","B00G68","2009-09-11","01:31:08",114.12003,22.54156
"911","B00G68","2009-09-11","01:31:48",114.11919,22.54049
"912","B00G68","2009-09-11","01:32:28",114.11782,22.53992
"913","B00G68","2009-09-11","01:33:13",114.1171,22.53974
"914","B00G68","2009-09-11","01:33:49",114.11396,22.53896
"915","B00G68","2009-09-11","01:34:29",114.11394,22.53895
"916","B00G68","2009-09-11","01:35:09",114.11344,22.53824
"917","B00G68","2009-09-11","02:02:50",114.12097,22.54307
"918","B00G68","2009-09-11","02:02:50",114.12097,22.54307
"919","B00G68","2009-09-11","02:02:50",114.12097,22.54307
"920","B00G68","2009-09-11","02:03:30",114.12039,22.5421
"921","B00G68","2009-09-11","02:04:10",114.11917,22.54049
"922","B00G68","2009-09-11","02:04:51",114.11754,22.53988
"923","B00G68","2009-09-11","02:06:11",114.11185,22.53802
"924","B00G68","2009-09-11","02:07:31",114.09693,22.53816
"925","B00G68","2009-09-11","02:08:12",114.08875,22.53765
"926","B00G68","2009-09-11","02:08:52",114.08112,22.53708
"927","B00G68","2009-09-11","02:09:32",114.07644,22.5319
"928","B00G68","2009-09-11","02:10:12",114.06891,22.53182
"929","B00G68","2009-09-11","02:10:53",114.06091,22.53171
"930","B00G68","2009-09-11","02:11:33",114.05348,22.53161
"931","B00G68","2009-09-11","02:12:13",114.04731,22.53169
"932","B00G68","2009-09-11","02:12:53",114.04458,22.53441
"933","B00G68","2009-09-11","02:13:33",114.04449,22.5412
"934","B00G68","2009-09-11","02:14:14",114.04463,22.54256
"935","B00G68","2009-09-11","02:14:54",114.03927,22.54244
"936","B00G70","2009-09-11","00:00:16",114.13502,22.54762
"937","B00G70","2009-09-11","00:00:56",114.13915,22.55407
"938","B00G70","2009-09-11","00:00:56",114.13915,22.55407
"939","B00G70","2009-09-11","00:00:56",114.13915,22.55407
"940","B00G70","2009-09-11","00:00:56",114.13915,22.55407
"941","B00G70","2009-09-11","00:00:56",114.13915,22.55407
"942","B00G70","2009-09-11","00:00:56",114.13915,22.55407
"943","B00G70","2009-09-11","00:00:56",114.13915,22.55407
"944","B00G70","2009-09-11","00:00:56",114.13915,22.55407
"945","B00G70","2009-09-11","00:00:56",114.13915,22.55407
"946","B00G70","2009-09-11","00:00:56",114.13915,22.55407
"947","B00G70","2009-09-11","00:00:56",114.13915,22.55407
"948","B00G70","2009-09-11","00:02:17",114.13947,22.56411
"949","B00G70","2009-09-11","00:02:57",114.13867,22.56507
"950","B00G70","2009-09-11","00:03:37",114.13683,22.56755
"951","B00G70","2009-09-11","00:04:17",114.13811,22.56912
"952","B00G70","2009-09-11","00:04:17",114.13811,22.56912
"953","B00G70","2009-09-11","00:04:17",114.13811,22.56912
"954","B00G70","2009-09-11","00:04:57",114.13811,22.56909
"955","B00G70","2009-09-11","00:05:38",114.13581,22.56997
"956","B00G70","2009-09-11","00:06:18",114.13393,22.57202
"957","B00G70","2009-09-11","00:06:58",114.1338,22.57217
"958","B00G70","2009-09-11","00:20:26",114.10126,22.55533
"959","B00G70","2009-09-11","00:20:52",114.10413,22.55365
"960","B00G70","2009-09-11","00:21:32",114.10412,22.55342
"961","B00G70","2009-09-11","00:22:12",114.10529,22.55339
"962","B00G70","2009-09-11","00:22:52",114.10734,22.55193
"963","B00G70","2009-09-11","00:23:32",114.10757,22.54947
"964","B00G70","2009-09-11","00:24:13",114.1078,22.54772
"965","B00G70","2009-09-11","01:06:40",114.06699,22.52547
"966","B00G70","2009-09-11","01:08:00",114.07251,22.53164
"967","B00G70","2009-09-11","01:08:41",114.07825,22.53334
"968","B00G70","2009-09-11","01:09:21",114.08387,22.53727
"969","B00G70","2009-09-11","01:10:01",114.09143,22.53803
"970","B00G70","2009-09-11","01:10:41",114.09821,22.53804
"971","B00G70","2009-09-11","01:11:21",114.10545,22.53725
"972","B00G70","2009-09-11","01:12:01",114.11148,22.53786
"973","B00G70","2009-09-11","01:12:56",114.11649,22.5392
"974","B00G70","2009-09-11","01:13:36",114.11725,22.53963
"975","B00G70","2009-09-11","01:14:02",114.11956,22.54069
"976","B00G70","2009-09-11","01:14:42",114.11919,22.54251
"977","B00G70","2009-09-11","01:15:22",114.11829,22.54343
"978","B00G70","2009-09-11","01:16:02",114.11898,22.54394
"979","B00G72","2009-09-11","00:00:14",113.91891,22.50813
"980","B00G72","2009-09-11","00:05:44",113.92574,22.49479
"981","B00G72","2009-09-11","00:06:24",113.92506,22.49728
"982","B00G72","2009-09-11","00:09:05",113.9332,22.49877
"983","B00G72","2009-09-11","00:09:45",113.93782,22.49909
"984","B00G72","2009-09-11","00:10:25",113.93903,22.50282
"985","B00G72","2009-09-11","00:11:06",113.93893,22.50761
"986","B00G72","2009-09-11","00:15:07",113.94104,22.5276
"987","B00G72","2009-09-11","00:16:27",113.94093,22.53305
"988","B00G72","2009-09-11","00:15:47",113.94096,22.53178
"989","B00G72","2009-09-11","00:17:08",113.94092,22.53559
"990","B00G72","2009-09-11","00:17:48",113.94146,22.5368
"991","B00G72","2009-09-11","00:18:28",113.94225,22.53678
"992","B00G72","2009-09-11","00:19:08",113.94566,22.53566
"993","B00G72","2009-09-11","00:19:48",113.94999,22.53423
"994","B00G72","2009-09-11","00:20:29",113.94939,22.52654
"995","B00G72","2009-09-11","00:21:09",113.94801,22.52352
"996","B00G72","2009-09-11","00:22:29",113.96461,22.52271
"997","B00G72","2009-09-11","00:30:32",114.06287,22.53119
"998","B00G72","2009-09-11","00:31:12",114.062,22.52932
"999","B00G72","2009-09-11","00:37:58",114.04794,22.5351
"1000","B00G72","2009-09-11","00:38:39",114.05111,22.53527
"1001","B00G72","2009-09-11","00:39:59",114.06236,22.53542
"1002","B00G76","2009-09-11","00:36:29",113.92776,22.51974
"1003","B00G76","2009-09-11","00:35:49",113.92837,22.52413
"1004","B00G76","2009-09-11","00:37:09",113.92805,22.52136
"1005","B00G76","2009-09-11","00:50:31",113.92322,22.52982
"1006","B00G76","2009-09-11","00:51:11",113.9232,22.53391
"1007","B00G76","2009-09-11","00:51:52",113.92258,22.53784
"1008","B00G76","2009-09-11","00:52:32",113.92227,22.54164
"1009","B00G76","2009-09-11","00:53:12",113.92258,22.54586
"1010","B00G76","2009-09-11","00:53:52",113.92456,22.54586
"1011","B00G76","2009-09-11","00:54:33",113.92448,22.54874
"1012","B00G76","2009-09-11","00:55:13",113.92713,22.55004
"1013","B00G76","2009-09-11","01:10:35",113.92209,22.52992
"1014","B00G76","2009-09-11","01:11:15",113.91979,22.53222
"1015","B00G76","2009-09-11","01:11:55",113.91995,22.53647
"1016","B00G76","2009-09-11","01:12:35",113.91919,22.54247
"1017","B00G76","2009-09-11","01:13:15",113.91917,22.54271
"1018","B00G76","2009-09-11","01:13:56",113.91594,22.54338
"1019","B00G76","2009-09-11","01:14:36",113.91288,22.54422
"1020","B00G76","2009-09-11","01:15:16",113.90436,22.54476
"1021","B00G76","2009-09-11","01:15:56",113.8988,22.55016
"1022","B00G76","2009-09-11","01:16:37",113.89286,22.55585
"1023","B00G76","2009-09-11","01:17:17",113.88753,22.56102
"1024","B00G76","2009-09-11","01:17:57",113.88718,22.56137
"1025","B00G76","2009-09-11","01:18:37",113.88666,22.56186
"1026","B00G76","2009-09-11","01:19:17",113.88378,22.5646
"1027","B00G76","2009-09-11","01:19:58",113.88377,22.5646
"1028","B00G76","2009-09-11","01:20:38",113.88105,22.5672
